Country/territory,WHO Preferred Vaccine Name,mmm Year,Bilateral/multilateral agreements,Donations,COVAX,AVAT,Unknown,Total Doses Delivered
San Marino,Unknown,May 2022,(Blank),(Blank),(Blank),(Blank),177,177
Slovakia,AstraZeneca - Vaxzevria,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Feb 2021,"136,800",(Blank),(Blank),(Blank),(Blank),"136,800"
Slovakia,AstraZeneca - Vaxzevria,Mar 2021,"130,200","15,000",(Blank),(Blank),(Blank),"145,200"
Slovakia,AstraZeneca - Vaxzevria,Apr 2021,"177,600",(Blank),(Blank),(Blank),(Blank),"177,600"
Slovakia,AstraZeneca - Vaxzevria,May 2021,"417,600",(Blank),(Blank),(Blank),(Blank),"417,600"
Slovakia,AstraZeneca - Vaxzevria,Jun 2021,"105,600",(Blank),(Blank),(Blank),(Blank),"105,600"
Slovakia,AstraZeneca - Vaxzevria,Jul 2021,"494,400",(Blank),(Blank),(Blank),(Blank),"494,400"
Slovakia,AstraZeneca - Vaxzevria,Aug 2021,"105,600",(Blank),(Blank),(Blank),(Blank),"105,600"
Slovakia,AstraZeneca - Vaxzevria,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Jan 2022,"45,010",(Blank),(Blank),(Blank),(Blank),"45,010"
Slovakia,AstraZeneca - Vaxzevria,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,AstraZeneca - Vaxzevria,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Feb 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Mar 2021,"200,000",(Blank),(Blank),(Blank),(Blank),"200,000"
Slovakia,Gamaleya - Sputnik V,Apr 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,May 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Jun 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Jul 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Aug 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Gamaleya - Sputnik V,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Mar 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Apr 2021,"9,600",(Blank),(Blank),(Blank),(Blank),"9,600"
Slovakia,Janssen - Ad26.COV 2.S,May 2021,"56,500",(Blank),(Blank),(Blank),(Blank),"56,500"
Slovakia,Janssen - Ad26.COV 2.S,Jun 2021,"45,600",(Blank),(Blank),(Blank),(Blank),"45,600"
Slovakia,Janssen - Ad26.COV 2.S,Jul 2021,"51,500",(Blank),(Blank),(Blank),(Blank),"51,500"
Slovakia,Janssen - Ad26.COV 2.S,Aug 2021,"16,800",(Blank),(Blank),(Blank),(Blank),"16,800"
Slovakia,Janssen - Ad26.COV 2.S,Sep 2021,"48,000",(Blank),(Blank),(Blank),(Blank),"48,000"
Slovakia,Janssen - Ad26.COV 2.S,Oct 2021,"247,200",(Blank),(Blank),(Blank),(Blank),"247,200"
Slovakia,Janssen - Ad26.COV 2.S,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Feb 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Janssen - Ad26.COV 2.S,Oct 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Jan 2021,"10,800",(Blank),(Blank),(Blank),(Blank),"10,800"
Slovakia,Moderna - Spikevax,Feb 2021,"34,800",(Blank),(Blank),(Blank),(Blank),"34,800"
Slovakia,Moderna - Spikevax,Mar 2021,"75,600",(Blank),(Blank),(Blank),(Blank),"75,600"
Slovakia,Moderna - Spikevax,Apr 2021,"60,000",(Blank),(Blank),(Blank),(Blank),"60,000"
Slovakia,Moderna - Spikevax,May 2021,"169,200",(Blank),(Blank),(Blank),(Blank),"169,200"
Slovakia,Moderna - Spikevax,Jun 2021,"151,200",(Blank),(Blank),(Blank),(Blank),"151,200"
Slovakia,Moderna - Spikevax,Jul 2021,"134,400",(Blank),(Blank),(Blank),(Blank),"134,400"
Slovakia,Moderna - Spikevax,Aug 2021,"216,000",(Blank),(Blank),(Blank),(Blank),"216,000"
Slovakia,Moderna - Spikevax,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Oct 2021,"1,200",(Blank),(Blank),(Blank),(Blank),"1,200"
Slovakia,Moderna - Spikevax,Nov 2021,"15,600",(Blank),(Blank),(Blank),(Blank),"15,600"
Slovakia,Moderna - Spikevax,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Jan 2022,"1,200",(Blank),(Blank),(Blank),(Blank),"1,200"
Slovakia,Moderna - Spikevax,Feb 2022,"1,200",(Blank),(Blank),(Blank),(Blank),"1,200"
Slovakia,Moderna - Spikevax,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Moderna - Spikevax,Oct 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Mar 2022,"93,000",(Blank),(Blank),(Blank),(Blank),"93,000"
Slovakia,Novavax - Nuvaxovid,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Novavax - Nuvaxovid,Oct 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Dec 2020,"9,750",(Blank),(Blank),(Blank),(Blank),"9,750"
Slovakia,Pfizer BioNTech - Comirnaty,Jan 2021,"197,340",(Blank),(Blank),(Blank),(Blank),"197,340"
Slovakia,Pfizer BioNTech - Comirnaty,Feb 2021,"203,580",(Blank),(Blank),(Blank),(Blank),"203,580"
Slovakia,Pfizer BioNTech - Comirnaty,Mar 2021,"308,880",(Blank),(Blank),(Blank),(Blank),"308,880"
Slovakia,Pfizer BioNTech - Comirnaty,Apr 2021,"274,950",(Blank),(Blank),(Blank),(Blank),"274,950"
Slovakia,Pfizer BioNTech - Comirnaty,May 2021,"951,210",(Blank),(Blank),(Blank),(Blank),"951,210"
Slovakia,Pfizer BioNTech - Comirnaty,Jun 2021,"879,840",(Blank),(Blank),(Blank),(Blank),"879,840"
Slovakia,Pfizer BioNTech - Comirnaty,Jul 2021,"514,800",(Blank),(Blank),(Blank),(Blank),"514,800"
Slovakia,Pfizer BioNTech - Comirnaty,Aug 2021,"349,830",(Blank),(Blank),(Blank),(Blank),"349,830"
Slovakia,Pfizer BioNTech - Comirnaty,Sep 2021,"478,530",(Blank),(Blank),(Blank),(Blank),"478,530"
Slovakia,Pfizer BioNTech - Comirnaty,Oct 2021,"623,610",(Blank),(Blank),(Blank),(Blank),"623,610"
Slovakia,Pfizer BioNTech - Comirnaty,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Dec 2021,"737,490",(Blank),(Blank),(Blank),(Blank),"737,490"
Slovakia,Pfizer BioNTech - Comirnaty,Jan 2022,"796,770",(Blank),(Blank),(Blank),(Blank),"796,770"
Slovakia,Pfizer BioNTech - Comirnaty,Feb 2022,"797,940",(Blank),(Blank),(Blank),(Blank),"797,940"
Slovakia,Pfizer BioNTech - Comirnaty,Mar 2022,"599,040",(Blank),(Blank),(Blank),(Blank),"599,040"
Slovakia,Pfizer BioNTech - Comirnaty,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Pfizer BioNTech - Comirnaty,Oct 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Unknown,Jun 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Unknown,Jul 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovakia,Unknown,Aug 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,AstraZeneca - Vaxzevria,Feb 2021,"52,800",(Blank),(Blank),(Blank),(Blank),"52,800"
Slovenia,AstraZeneca - Vaxzevria,Mar 2021,"45,600",(Blank),(Blank),(Blank),(Blank),"45,600"
Slovenia,AstraZeneca - Vaxzevria,Apr 2021,"67,200",(Blank),(Blank),(Blank),(Blank),"67,200"
Slovenia,AstraZeneca - Vaxzevria,May 2021,"160,800",(Blank),(Blank),(Blank),(Blank),"160,800"
Slovenia,AstraZeneca - Vaxzevria,Jun 2021,"340,800",(Blank),(Blank),(Blank),(Blank),"340,800"
Slovenia,AstraZeneca - Vaxzevria,Jul 2021,"192,000",(Blank),(Blank),(Blank),(Blank),"192,000"
Slovenia,AstraZeneca - Vaxzevria,Aug 2021,"105,600",(Blank),(Blank),(Blank),(Blank),"105,600"
Slovenia,AstraZeneca - Vaxzevria,Sep 2021,"154,200",(Blank),(Blank),(Blank),(Blank),"154,200"
Slovenia,AstraZeneca - Vaxzevria,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,AstraZeneca - Vaxzevria,Nov 2021,"4,800",(Blank),(Blank),(Blank),(Blank),"4,800"
Slovenia,AstraZeneca - Vaxzevria,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,AstraZeneca - Vaxzevria,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,AstraZeneca - Vaxzevria,Feb 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,AstraZeneca - Vaxzevria,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,May 2021,"45,600",(Blank),(Blank),(Blank),(Blank),"45,600"
Slovenia,Janssen - Ad26.COV 2.S,Jun 2021,"36,000",(Blank),(Blank),(Blank),(Blank),"36,000"
Slovenia,Janssen - Ad26.COV 2.S,Jul 2021,"26,400",(Blank),(Blank),(Blank),(Blank),"26,400"
Slovenia,Janssen - Ad26.COV 2.S,Aug 2021,"12,000",(Blank),(Blank),(Blank),(Blank),"12,000"
Slovenia,Janssen - Ad26.COV 2.S,Sep 2021,"31,200",(Blank),(Blank),(Blank),(Blank),"31,200"
Slovenia,Janssen - Ad26.COV 2.S,Oct 2021,"55,200",(Blank),(Blank),(Blank),(Blank),"55,200"
Slovenia,Janssen - Ad26.COV 2.S,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Dec 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Jan 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Feb 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Janssen - Ad26.COV 2.S,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Jan 2021,"3,600",(Blank),(Blank),(Blank),(Blank),"3,600"
Slovenia,Moderna - Spikevax,Feb 2021,"13,200",(Blank),(Blank),(Blank),(Blank),"13,200"
Slovenia,Moderna - Spikevax,Mar 2021,"30,000",(Blank),(Blank),(Blank),(Blank),"30,000"
Slovenia,Moderna - Spikevax,Apr 2021,"22,800",(Blank),(Blank),(Blank),(Blank),"22,800"
Slovenia,Moderna - Spikevax,May 2021,"67,200",(Blank),(Blank),(Blank),(Blank),"67,200"
Slovenia,Moderna - Spikevax,Jun 2021,"57,600",(Blank),(Blank),(Blank),(Blank),"57,600"
Slovenia,Moderna - Spikevax,Jul 2021,"51,600",(Blank),(Blank),(Blank),(Blank),"51,600"
Slovenia,Moderna - Spikevax,Aug 2021,"84,000",(Blank),(Blank),(Blank),(Blank),"84,000"
Slovenia,Moderna - Spikevax,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Nov 2021,"62,400",(Blank),(Blank),(Blank),(Blank),"62,400"
Slovenia,Moderna - Spikevax,Dec 2021,"190,200",(Blank),(Blank),(Blank),(Blank),"190,200"
Slovenia,Moderna - Spikevax,Jan 2022,"30,000",(Blank),(Blank),(Blank),(Blank),"30,000"
Slovenia,Moderna - Spikevax,Feb 2022,"30,000",(Blank),(Blank),(Blank),(Blank),"30,000"
Slovenia,Moderna - Spikevax,Mar 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Apr 2022,"33,600",(Blank),(Blank),(Blank),(Blank),"33,600"
Slovenia,Moderna - Spikevax,May 2022,"20,200",(Blank),(Blank),(Blank),(Blank),"20,200"
Slovenia,Moderna - Spikevax,Jun 2022,"18,000",(Blank),(Blank),(Blank),(Blank),"18,000"
Slovenia,Moderna - Spikevax,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Moderna - Spikevax,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,Mar 2022,"84,000",(Blank),(Blank),(Blank),(Blank),"84,000"
Slovenia,Novavax - Nuvaxovid,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Novavax - Nuvaxovid,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Pfizer BioNTech - Comirnaty,Dec 2020,"19,890",(Blank),(Blank),(Blank),(Blank),"19,890"
Slovenia,Pfizer BioNTech - Comirnaty,Jan 2021,"69,030",(Blank),(Blank),(Blank),(Blank),"69,030"
Slovenia,Pfizer BioNTech - Comirnaty,Feb 2021,"78,390",(Blank),(Blank),(Blank),(Blank),"78,390"
Slovenia,Pfizer BioNTech - Comirnaty,Mar 2021,"88,920",(Blank),(Blank),(Blank),(Blank),"88,920"
Slovenia,Pfizer BioNTech - Comirnaty,Apr 2021,"153,270",(Blank),(Blank),(Blank),(Blank),"153,270"
Slovenia,Pfizer BioNTech - Comirnaty,May 2021,"297,180",(Blank),(Blank),(Blank),(Blank),"297,180"
Slovenia,Pfizer BioNTech - Comirnaty,Jun 2021,"410,670",(Blank),(Blank),(Blank),(Blank),"410,670"
Slovenia,Pfizer BioNTech - Comirnaty,Jul 2021,"327,600",(Blank),(Blank),(Blank),(Blank),"327,600"
Slovenia,Pfizer BioNTech - Comirnaty,Aug 2021,"346,320",(Blank),(Blank),(Blank),(Blank),"346,320"
Slovenia,Pfizer BioNTech - Comirnaty,Sep 2021,"195,390",(Blank),(Blank),(Blank),(Blank),"195,390"
Slovenia,Pfizer BioNTech - Comirnaty,Oct 2021,"170,820",(Blank),(Blank),(Blank),(Blank),"170,820"
Slovenia,Pfizer BioNTech - Comirnaty,Nov 2021,"147,420",(Blank),(Blank),(Blank),(Blank),"147,420"
Slovenia,Pfizer BioNTech - Comirnaty,Dec 2021,"283,470",(Blank),(Blank),(Blank),(Blank),"283,470"
Slovenia,Pfizer BioNTech - Comirnaty,Jan 2022,"306,450",(Blank),(Blank),(Blank),(Blank),"306,450"
Slovenia,Pfizer BioNTech - Comirnaty,Feb 2022,"306,450",(Blank),(Blank),(Blank),(Blank),"306,450"
Slovenia,Pfizer BioNTech - Comirnaty,Mar 2022,"221,490",(Blank),(Blank),(Blank),(Blank),"221,490"
Slovenia,Pfizer BioNTech - Comirnaty,Apr 2022,"209,430",(Blank),(Blank),(Blank),(Blank),"209,430"
Slovenia,Pfizer BioNTech - Comirnaty,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Pfizer BioNTech - Comirnaty,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Pfizer BioNTech - Comirnaty,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Pfizer BioNTech - Comirnaty,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Slovenia,Pfizer BioNTech - Comirnaty,Sep 2022,"302,400",(Blank),(Blank),(Blank),(Blank),"302,400"
Slovenia,Unknown,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Feb 2021,"820,800",(Blank),(Blank),(Blank),(Blank),"820,800"
Spain,AstraZeneca - Vaxzevria,Mar 2021,"1,239,700",(Blank),(Blank),(Blank),(Blank),"1,239,700"
Spain,AstraZeneca - Vaxzevria,Apr 2021,"1,656,500",(Blank),(Blank),(Blank),(Blank),"1,656,500"
Spain,AstraZeneca - Vaxzevria,May 2021,"2,258,000",(Blank),(Blank),(Blank),(Blank),"2,258,000"
Spain,AstraZeneca - Vaxzevria,Jun 2021,"2,290,900",(Blank),(Blank),(Blank),(Blank),"2,290,900"
Spain,AstraZeneca - Vaxzevria,Jul 2021,"2,120,800",(Blank),(Blank),(Blank),(Blank),"2,120,800"
Spain,AstraZeneca - Vaxzevria,Aug 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Oct 2021,"6,516,380",(Blank),(Blank),(Blank),(Blank),"6,516,380"
Spain,AstraZeneca - Vaxzevria,Nov 2021,"625,920",(Blank),(Blank),(Blank),(Blank),"625,920"
Spain,AstraZeneca - Vaxzevria,Dec 2021,"3,450,800",(Blank),(Blank),(Blank),(Blank),"3,450,800"
Spain,AstraZeneca - Vaxzevria,Jan 2022,"2,204,000",(Blank),(Blank),(Blank),(Blank),"2,204,000"
Spain,AstraZeneca - Vaxzevria,Feb 2022,"2,583,400",(Blank),(Blank),(Blank),(Blank),"2,583,400"
Spain,AstraZeneca - Vaxzevria,Mar 2022,"709,600",(Blank),(Blank),(Blank),(Blank),"709,600"
Spain,AstraZeneca - Vaxzevria,Apr 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Jun 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,AstraZeneca - Vaxzevria,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Jan 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Feb 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Mar 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Apr 2021,"146,400",(Blank),(Blank),(Blank),(Blank),"146,400"
Spain,Janssen - Ad26.COV 2.S,May 2021,"429,600",(Blank),(Blank),(Blank),(Blank),"429,600"
Spain,Janssen - Ad26.COV 2.S,Jun 2021,"1,105,700",(Blank),(Blank),(Blank),(Blank),"1,105,700"
Spain,Janssen - Ad26.COV 2.S,Jul 2021,"378,150",(Blank),(Blank),(Blank),(Blank),"378,150"
Spain,Janssen - Ad26.COV 2.S,Aug 2021,"230,400",(Blank),(Blank),(Blank),(Blank),"230,400"
Spain,Janssen - Ad26.COV 2.S,Sep 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Oct 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Nov 2021,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Dec 2021,"5,500,800",(Blank),(Blank),(Blank),(Blank),"5,500,800"
Spain,Janssen - Ad26.COV 2.S,Jan 2022,"2,253,600",(Blank),(Blank),(Blank),(Blank),"2,253,600"
Spain,Janssen - Ad26.COV 2.S,Feb 2022,"2,901,600",(Blank),(Blank),(Blank),(Blank),"2,901,600"
Spain,Janssen - Ad26.COV 2.S,Mar 2022,"1,951,200",(Blank),(Blank),(Blank),(Blank),"1,951,200"
Spain,Janssen - Ad26.COV 2.S,Apr 2022,"237,600",(Blank),(Blank),(Blank),(Blank),"237,600"
Spain,Janssen - Ad26.COV 2.S,May 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Jun 2022,"1,420,800",(Blank),(Blank),(Blank),(Blank),"1,420,800"
Spain,Janssen - Ad26.COV 2.S,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Aug 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Janssen - Ad26.COV 2.S,Sep 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Moderna - Spikevax,Dec 2020,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Moderna - Spikevax,Jan 2021,"35,700",(Blank),(Blank),(Blank),(Blank),"35,700"
Spain,Moderna - Spikevax,Feb 2021,"351,900",(Blank),(Blank),(Blank),(Blank),"351,900"
Spain,Moderna - Spikevax,Mar 2021,"262,800",(Blank),(Blank),(Blank),(Blank),"262,800"
Spain,Moderna - Spikevax,Apr 2021,"722,400",(Blank),(Blank),(Blank),(Blank),"722,400"
Spain,Moderna - Spikevax,May 2021,"1,342,800",(Blank),(Blank),(Blank),(Blank),"1,342,800"
Spain,Moderna - Spikevax,Jun 2021,"1,272,100",(Blank),(Blank),(Blank),(Blank),"1,272,100"
Spain,Moderna - Spikevax,Jul 2021,"1,719,500",(Blank),(Blank),(Blank),(Blank),"1,719,500"
Spain,Moderna - Spikevax,Aug 2021,"3,883,300",(Blank),(Blank),(Blank),(Blank),"3,883,300"
Spain,Moderna - Spikevax,Sep 2021,"1,208,900",(Blank),(Blank),(Blank),(Blank),"1,208,900"
Spain,Moderna - Spikevax,Oct 2021,"2,733,300",(Blank),(Blank),(Blank),(Blank),"2,733,300"
Spain,Moderna - Spikevax,Nov 2021,"2,571,800",(Blank),(Blank),(Blank),(Blank),"2,571,800"
Spain,Moderna - Spikevax,Dec 2021,"6,372,300",(Blank),(Blank),(Blank),(Blank),"6,372,300"
Spain,Moderna - Spikevax,Jan 2022,"3,800,700",(Blank),(Blank),(Blank),(Blank),"3,800,700"
Spain,Moderna - Spikevax,Feb 2022,"644,700",(Blank),(Blank),(Blank),(Blank),"644,700"
Spain,Moderna - Spikevax,Mar 2022,"544,000",(Blank),(Blank),(Blank),(Blank),"544,000"
Spain,Moderna - Spikevax,Apr 2022,"1,780,500",(Blank),(Blank),(Blank),(Blank),"1,780,500"
Spain,Moderna - Spikevax,May 2022,"2,645,600",(Blank),(Blank),(Blank),(Blank),"2,645,600"
Spain,Moderna - Spikevax,Jun 2022,"1,763,500",(Blank),(Blank),(Blank),(Blank),"1,763,500"
Spain,Moderna - Spikevax,Jul 2022,0,(Blank),(Blank),(Blank),(Blank),0
Spain,Moderna - Spikevax,Aug 2022,"249,600",(Blank),(Blank),(Blank),(Blank),"249,600"
